zone_id,zone_name,lat,lon,timestamp,laeq_db,flights_count,heavy_aircraft_ratio,altitude_mean_m
ORLY_N,Orly Nord,48.745,2.378,2025-08-28T14:00:00,85.79,7,0.403,2390.1
ORLY_N,Orly Nord,48.745,2.378,2025-08-28T15:00:00,78.2,1,0.395,1825.1
ORLY_N,Orly Nord,48.745,2.378,2025-08-28T16:00:00,90.0,7,0.533,2000.5
ORLY_N,Orly Nord,48.745,2.378,2025-08-28T17:00:00,85.52,6,0.396,2257.0
ORLY_N,Orly Nord,48.745,2.378,2025-08-28T18:00:00,90.0,11,0.296,2141.0
ORLY_N,Orly Nord,48.745,2.378,2025-08-28T19:00:00,87.15,5,0.3,1677.6
ORLY_N,Orly Nord,48.745,2.378,2025-08-28T20:00:00,90.0,9,0.414,1837.1
ORLY_N,Orly Nord,48.745,2.378,2025-08-28T21:00:00,90.0,7,0.292,1972.0
ORLY_N,Orly Nord,48.745,2.378,2025-08-28T22:00:00,84.36,3,0.33,1847.7
ORLY_N,Orly Nord,48.745,2.378,2025-08-28T23:00:00,83.38,1,0.484,1903.3
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T00:00:00,85.9,1,0.214,1375.1
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T01:00:00,87.62,4,0.447,2268.6
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T02:00:00,89.47,4,0.167,2076.0
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T03:00:00,85.62,1,0.457,2515.6
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T04:00:00,85.17,2,0.402,1926.4
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T05:00:00,89.84,3,0.425,1832.4
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T06:00:00,90.0,4,0.475,1915.9
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T07:00:00,90.0,9,0.355,2736.0
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T08:00:00,90.0,6,0.413,2851.1
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T09:00:00,90.0,11,0.476,2476.2
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T10:00:00,89.58,4,0.475,1847.5
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T11:00:00,84.48,5,0.339,2043.3
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T12:00:00,87.5,4,0.207,1727.6
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T13:00:00,90.0,8,0.342,1740.3
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T14:00:00,84.75,6,0.467,2623.9
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T15:00:00,83.08,6,0.357,2163.1
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T16:00:00,90.0,14,0.379,1524.4
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T17:00:00,90.0,5,0.441,1488.6
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T18:00:00,84.21,6,0.357,2458.4
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T19:00:00,90.0,9,0.512,2258.4
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T20:00:00,88.54,7,0.388,1971.3
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T21:00:00,86.36,7,0.276,2681.6
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T22:00:00,90.0,8,0.384,2739.9
ORLY_N,Orly Nord,48.745,2.378,2025-08-29T23:00:00,90.0,7,0.259,1621.9
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T00:00:00,87.63,2,0.367,1911.2
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T01:00:00,82.15,0,0.557,2095.0
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T02:00:00,89.87,2,0.474,1548.1
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T03:00:00,85.6,1,0.324,1638.5
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T04:00:00,87.52,4,0.324,2357.5
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T05:00:00,81.04,1,0.382,2559.3
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T06:00:00,90.0,3,0.407,1745.5
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T07:00:00,90.0,8,0.189,2305.2
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T08:00:00,90.0,10,0.392,2529.2
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T09:00:00,83.57,4,0.344,2010.4
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T10:00:00,81.71,3,0.347,2002.0
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T11:00:00,87.06,3,0.459,1483.9
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T12:00:00,90.0,4,0.489,1295.7
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T13:00:00,86.12,5,0.48,1664.5
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T14:00:00,88.41,7,0.279,1943.5
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T15:00:00,79.08,3,0.406,1894.7
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T16:00:00,80.96,2,0.318,2119.6
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T17:00:00,77.07,1,0.444,1974.0
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T18:00:00,88.92,8,0.4,2204.9
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T19:00:00,85.13,7,0.253,2136.0
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T20:00:00,90.0,13,0.392,2659.5
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T21:00:00,90.0,9,0.501,2229.4
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T22:00:00,86.98,4,0.45,1798.5
ORLY_N,Orly Nord,48.745,2.378,2025-08-30T23:00:00,82.25,1,0.229,1545.4
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T00:00:00,80.14,2,0.212,2021.1
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T01:00:00,87.45,3,0.341,2037.9
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T02:00:00,85.25,3,0.285,1998.0
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T03:00:00,86.98,1,0.491,1540.7
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T04:00:00,85.03,1,0.292,1801.2
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T05:00:00,90.0,4,0.477,1549.5
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T06:00:00,90.0,2,0.437,1566.5
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T07:00:00,87.54,4,0.34,1923.1
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T08:00:00,90.0,8,0.297,2076.7
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T09:00:00,90.0,11,0.29,2558.7
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T10:00:00,90.0,6,0.488,1462.5
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T11:00:00,82.9,3,0.371,1791.0
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T12:00:00,81.54,6,0.39,2248.2
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T13:00:00,78.78,2,0.34,2159.3
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T14:00:00,89.45,7,0.542,1697.2
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T15:00:00,78.38,5,0.36,2403.5
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T16:00:00,75.66,3,0.182,1969.8
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T17:00:00,77.27,3,0.453,2102.5
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T18:00:00,82.46,5,0.504,2207.0
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T19:00:00,88.33,8,0.475,2662.7
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T20:00:00,76.42,3,0.201,2200.0
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T21:00:00,90.0,6,0.344,1654.7
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T22:00:00,88.18,4,0.448,1611.7
ORLY_N,Orly Nord,48.745,2.378,2025-08-31T23:00:00,76.72,4,0.094,2317.1
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T00:00:00,86.67,1,0.248,1721.9
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T01:00:00,89.48,2,0.337,1744.8
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T02:00:00,89.35,4,0.555,2040.0
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T03:00:00,90.0,5,0.215,1824.4
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T04:00:00,88.24,2,0.217,1853.8
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T05:00:00,90.0,3,0.411,1857.9
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T06:00:00,86.78,3,0.352,2289.0
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T07:00:00,90.0,5,0.573,2396.6
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T08:00:00,90.0,5,0.334,1841.9
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T09:00:00,90.0,8,0.348,2380.2
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T10:00:00,80.65,2,0.514,2237.7
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T11:00:00,88.2,4,0.392,1851.9
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T12:00:00,88.49,8,0.347,2442.5
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T13:00:00,76.31,2,0.349,2349.0
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T14:00:00,90.0,7,0.405,1713.1
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T15:00:00,78.74,3,0.453,1902.1
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T16:00:00,87.42,6,0.491,2040.3
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T17:00:00,76.34,1,0.197,1971.5
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T18:00:00,84.28,5,0.3,2297.5
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T19:00:00,90.0,12,0.569,2327.0
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T20:00:00,87.81,6,0.454,2398.9
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T21:00:00,90.0,9,0.412,2308.0
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T22:00:00,90.0,8,0.48,2145.7
ORLY_N,Orly Nord,48.745,2.378,2025-09-01T23:00:00,83.31,2,0.323,1841.7
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T00:00:00,80.41,1,0.389,2269.4
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T01:00:00,83.0,2,0.314,2253.2
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T02:00:00,87.54,2,0.525,2240.0
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T03:00:00,90.0,3,0.31,1726.7
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T04:00:00,90.0,3,0.455,1938.0
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T05:00:00,90.0,3,0.383,1909.5
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T06:00:00,90.0,3,0.412,1493.1
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T07:00:00,90.0,10,0.372,2487.1
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T08:00:00,90.0,12,0.43,2423.8
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T09:00:00,90.0,6,0.406,1979.2
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T10:00:00,87.48,4,0.237,1826.6
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T11:00:00,90.0,11,0.409,1991.5
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T12:00:00,84.52,4,0.286,2239.4
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T13:00:00,88.28,6,0.505,2133.1
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T14:00:00,80.8,4,0.509,2410.8
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T15:00:00,79.09,4,0.346,1783.0
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T16:00:00,89.23,7,0.532,2066.8
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T17:00:00,80.47,5,0.509,2053.5
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T18:00:00,90.0,7,0.366,2275.4
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T19:00:00,86.03,5,0.496,1959.1
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T20:00:00,90.0,10,0.572,2721.0
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T21:00:00,88.12,5,0.494,1919.8
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T22:00:00,83.96,3,0.325,2062.8
ORLY_N,Orly Nord,48.745,2.378,2025-09-02T23:00:00,87.76,5,0.462,2386.9
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T00:00:00,78.31,0,0.229,2142.6
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T01:00:00,84.75,0,0.377,1856.7
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T02:00:00,90.0,5,0.23,2137.2
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T03:00:00,87.96,1,0.553,1539.2
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T04:00:00,89.42,5,0.367,2515.0
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T05:00:00,90.0,3,0.577,1593.3
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T06:00:00,90.0,6,0.495,2011.1
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T07:00:00,90.0,8,0.375,2412.3
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T08:00:00,87.2,5,0.284,2203.6
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T09:00:00,90.0,7,0.473,1977.7
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T10:00:00,86.73,2,0.577,1785.6
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T11:00:00,80.37,2,0.48,2463.3
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T12:00:00,88.52,5,0.176,1885.6
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T13:00:00,80.58,3,0.487,2506.5
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T14:00:00,78.27,2,0.417,2291.5
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T15:00:00,86.74,8,0.215,2617.9
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T16:00:00,81.77,4,0.419,2093.7
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T17:00:00,84.77,9,0.364,2656.2
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T18:00:00,90.0,13,0.528,1967.5
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T19:00:00,90.0,7,0.333,1960.9
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T20:00:00,90.0,17,0.224,2561.5
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T21:00:00,90.0,9,0.355,2132.3
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T22:00:00,90.0,7,0.34,2003.5
ORLY_N,Orly Nord,48.745,2.378,2025-09-03T23:00:00,87.79,4,0.396,2392.1
ORLY_N,Orly Nord,48.745,2.378,2025-09-04T00:00:00,90.0,4,0.298,1762.9
ORLY_N,Orly Nord,48.745,2.378,2025-09-04T01:00:00,78.83,1,0.424,2767.8
ORLY_N,Orly Nord,48.745,2.378,2025-09-04T02:00:00,84.25,2,0.336,2130.4
ORLY_N,Orly Nord,48.745,2.378,2025-09-04T03:00:00,89.34,3,0.252,1923.2
ORLY_N,Orly Nord,48.745,2.378,2025-09-04T04:00:00,86.69,1,0.329,2257.3
ORLY_N,Orly Nord,48.745,2.378,2025-09-04T05:00:00,84.2,1,0.432,2519.7
ORLY_N,Orly Nord,48.745,2.378,2025-09-04T06:00:00,90.0,5,0.409,1523.1
ORLY_N,Orly Nord,48.745,2.378,2025-09-04T07:00:00,90.0,12,0.499,2605.8
ORLY_N,Orly Nord,48.745,2.378,2025-09-04T08:00:00,90.0,9,0.426,2298.6
ORLY_N,Orly Nord,48.745,2.378,2025-09-04T09:00:00,90.0,9,0.298,1859.4
ORLY_N,Orly Nord,48.745,2.378,2025-09-04T10:00:00,89.52,6,0.46,1800.5
ORLY_N,Orly Nord,48.745,2.378,2025-09-04T11:00:00,83.0,3,0.47,2167.4
ORLY_N,Orly Nord,48.745,2.378,2025-09-04T12:00:00,90.0,6,0.326,1564.9
